frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
285,0.24205555,0.60094446,0.13905555,0.007277778,0.010666667
286,0.2418889,0.60105556,0.13894445,0.007277778,0.010833333
287,0.24166666,0.6011111,0.13905555,0.007333333,0.010833333
288,0.24111111,0.6015,0.13894445,0.0076111113,0.010833333
289,0.24077778,0.60161114,0.13905555,0.0075555556,0.011
290,0.24055555,0.60183334,0.13872223,0.007888889,0.011
291,0.24027778,0.602,0.13877778,0.007888889,0.011055555
292,0.24011111,0.60194445,0.13883333,0.008,0.011111111
293,0.23966667,0.60227776,0.1388889,0.007944444,0.011222222
294,0.23911111,0.60283333,0.13877778,0.007888889,0.011388889
295,0.23877777,0.6031111,0.13883333,0.007888889,0.011388889
296,0.2385,0.60333335,0.13872223,0.008,0.011444445
297,0.23805556,0.60377777,0.13861111,0.008055556,0.0115
298,0.2375,0.6042778,0.13855556,0.008111111,0.011555555
299,0.237,0.6047222,0.13855556,0.008166667,0.011555555
300,0.23644444,0.6052222,0.13861111,0.008055556,0.011666667
301,0.23583333,0.60583335,0.13861111,0.007333333,0.012388889
302,0.23561111,0.6057778,0.13877778,0.007388889,0.012444444
303,0.23516667,0.6061111,0.1388889,0.007333333,0.0125
304,0.23472223,0.60638887,0.13905555,0.007333333,0.0125
305,0.23438889,0.60661113,0.13916667,0.007333333,0.0125
306,0.23394445,0.6068889,0.13916667,0.0074444446,0.012555555
307,0.23377778,0.60705554,0.139,0.0076111113,0.012555555
308,0.23333333,0.60716665,0.13894445,0.0076111113,0.012944444
309,0.23294444,0.60755557,0.13877778,0.0077222222,0.013
310,0.23283334,0.60755557,0.13861111,0.0077222222,0.0132777775
311,0.23244445,0.6079444,0.13861111,0.0074444446,0.013555556
312,0.23211111,0.6082778,0.13861111,0.007277778,0.013722222
313,0.2315,0.60877776,0.13861111,0.0071666664,0.013944444
314,0.23122223,0.6089444,0.13861111,0.0071666664,0.014055556
315,0.231,0.6091667,0.13855556,0.0071666664,0.014111111
316,0.23055555,0.6096111,0.1385,0.007111111,0.014222222
317,0.23016667,0.6098889,0.13861111,0.007,0.014333333
318,0.22961111,0.6102778,0.13866666,0.0069444445,0.0145
319,0.22927777,0.6104444,0.13866666,0.007,0.014611111
320,0.22888888,0.61072224,0.13872223,0.0070555555,0.014611111
321,0.22838889,0.61105555,0.13877778,0.007,0.014777778
322,0.228,0.6114445,0.13872223,0.007,0.014833333
323,0.2275,0.6118889,0.13872223,0.007,0.014888889
324,0.22705555,0.61216664,0.1388889,0.007,0.014888889
325,0.223,0.6045,0.14961112,0.0069444445,0.015944444
326,0.22094445,0.6013333,0.15472223,0.0065555554,0.016444445
327,0.21622223,0.60411114,0.15633333,0.006722222,0.01661111
328,0.2135,0.60433334,0.15877777,0.0065555554,0.016833333
329,0.2106111,0.6038333,0.16216667,0.0065,0.016888889
330,0.209,0.60183334,0.16577777,0.0064444444,0.016944444
331,0.20644444,0.60105556,0.16911112,0.0064444444,0.016944444
332,0.20394444,0.5988889,0.17372222,0.0065,0.016944444
333,0.20222223,0.59694445,0.17727777,0.0065555554,0.017
334,0.2001111,0.59577775,0.1805,0.0065555554,0.017055556
335,0.19861111,0.5941111,0.18361111,0.0065555554,0.017111111
336,0.19755556,0.59283334,0.18588889,0.0065555554,0.017166667
337,0.1966111,0.59194446,0.18766667,0.006611111,0.017166667
338,0.19555555,0.59066665,0.1898889,0.006611111,0.017277777
339,0.19422223,0.5895,0.19238889,0.0064444444,0.017444445
340,0.19327778,0.5884445,0.19427778,0.0064444444,0.017555555
341,0.1921111,0.587,0.19683333,0.0065,0.017555555
342,0.19094445,0.5858333,0.199,0.006666667,0.017555555
343,0.18944444,0.58405554,0.20205556,0.0068333335,0.01761111
344,0.18877777,0.58272225,0.204,0.0068333335,0.017666666
345,0.18783334,0.581,0.20655556,0.0068333335,0.017777778
346,0.18711111,0.58,0.2081111,0.006888889,0.017888889
347,0.18622223,0.57916665,0.20966667,0.0069444445,0.018
348,0.18516667,0.57827777,0.21155556,0.006722222,0.018277777
349,0.18455556,0.57755554,0.21288888,0.006666667,0.018333333
350,0.18377778,0.57666665,0.2145,0.006722222,0.018333333
351,0.1835,0.57555556,0.21583334,0.006777778,0.018333333
352,0.18294445,0.5745,0.21744445,0.006722222,0.01838889
353,0.18227778,0.5731111,0.21944444,0.006777778,0.01838889
354,0.182,0.5716111,0.22122222,0.006777778,0.01838889
355,0.1816111,0.5706111,0.22255556,0.0068333335,0.01838889
356,0.18111111,0.5696667,0.22388889,0.006722222,0.01861111
357,0.18077777,0.5692222,0.22466667,0.006722222,0.01861111
358,0.1806111,0.56777775,0.22627778,0.006722222,0.01861111
359,0.18016666,0.5667222,0.22777778,0.006722222,0.01861111
360,0.1795,0.566,0.2291111,0.006666667,0.018722223
361,0.17883334,0.5653889,0.2303889,0.006666667,0.018722223
362,0.17827778,0.5647778,0.23144445,0.0065555554,0.018944444
363,0.1781111,0.5637778,0.23233333,0.0068333335,0.018944444
364,0.17783333,0.5629445,0.23333333,0.006888889,0.019
365,0.17744444,0.5618333,0.23461111,0.0069444445,0.019166667
366,0.17722222,0.5613889,0.23511112,0.0070555555,0.019222222
367,0.17655556,0.56144446,0.23566666,0.0070555555,0.019277778
368,0.17616667,0.5605,0.23677778,0.0070555555,0.0195
369,0.1758889,0.5596667,0.23761111,0.0071666664,0.019666666
370,0.17555556,0.55894446,0.23861112,0.007222222,0.019666666
371,0.17516667,0.5587222,0.23916666,0.007277778,0.019666666
372,0.1745,0.55811113,0.24044445,0.007222222,0.019722221
373,0.17394444,0.55733335,0.24172223,0.007277778,0.019722221
374,0.17377777,0.5568889,0.24205555,0.007388889,0.019888889
