frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
363,0.5503889,0.37172222,0.06355555,0.004833333,0.0095
364,0.5466667,0.37516665,0.06383333,0.004722222,0.009611111
365,0.54333335,0.37827778,0.064,0.0046666665,0.009722223
366,0.53933334,0.38216665,0.064055555,0.0046666665,0.009777778
367,0.53488886,0.38627777,0.064333335,0.004722222,0.009777778
368,0.53205556,0.3888889,0.0645,0.004722222,0.009833333
369,0.5287778,0.392,0.064666666,0.004722222,0.009833333
370,0.52588886,0.39461112,0.064944446,0.004722222,0.009833333
371,0.5221111,0.3981111,0.06522222,0.004722222,0.009833333
372,0.51816666,0.40188888,0.06527778,0.004833333,0.009833333
373,0.5147222,0.4052778,0.06527778,0.0046666665,0.010055556
374,0.5113889,0.4085,0.06533334,0.004722222,0.010055556
375,0.5085,0.41083333,0.06566667,0.004833333,0.0101666665
376,0.5077222,0.41133332,0.06561111,0.005,0.010333333
377,0.50722224,0.4117222,0.06561111,0.005,0.010444445
378,0.50711113,0.4115,0.06583333,0.004888889,0.010666667
379,0.50655556,0.41194445,0.06572222,0.005,0.010777778
380,0.50633335,0.412,0.06572222,0.0049444446,0.011
381,0.50605553,0.41205555,0.06588889,0.004833333,0.011166667
382,0.5057222,0.4121111,0.06616667,0.004722222,0.011277778
383,0.50544447,0.41233334,0.06622222,0.004722222,0.011277778
384,0.5052222,0.41255555,0.06605556,0.004833333,0.011333333
385,0.50494444,0.41244444,0.06644444,0.004777778,0.011388889
386,0.5045,0.41283333,0.0665,0.0046666665,0.0115
387,0.50438887,0.41255555,0.06677778,0.004777778,0.0115
388,0.5037778,0.41305557,0.06683333,0.004833333,0.0115
389,0.5033889,0.41333333,0.06683333,0.004888889,0.011555555
390,0.503,0.4136111,0.06683333,0.005,0.011555555
391,0.50266665,0.4138889,0.06683333,0.005,0.011611111
392,0.50233334,0.41416666,0.06688889,0.004888889,0.011722222
393,0.5018889,0.41455555,0.06683333,0.0049444446,0.011777778
394,0.5013889,0.41505554,0.06672222,0.004888889,0.011944445
395,0.5012778,0.41516668,0.06672222,0.004722222,0.012111112
396,0.5008889,0.4155,0.06672222,0.0046666665,0.012222222
397,0.50027776,0.41605556,0.06677778,0.0045555555,0.0123333335
398,0.49983335,0.4165,0.06672222,0.0045555555,0.012388889
399,0.49955556,0.41655555,0.06694444,0.0045555555,0.012388889
400,0.499,0.4171111,0.06688889,0.0046111112,0.012388889
401,0.49883333,0.41722223,0.06683333,0.004722222,0.012388889
402,0.49844444,0.4175,0.06688889,0.004777778,0.012388889
403,0.49822223,0.41755554,0.06694444,0.004777778,0.0125
404,0.49805555,0.41761112,0.067,0.004777778,0.012555555
405,0.4975,0.41805556,0.06694444,0.0049444446,0.012555555
406,0.49716666,0.41827777,0.067,0.004888889,0.012666667
407,0.49677777,0.41866666,0.067,0.004888889,0.012666667
408,0.49622223,0.4191111,0.06705555,0.004833333,0.012777777
409,0.49566665,0.41944444,0.067277774,0.004833333,0.012777777
410,0.49544445,0.41922224,0.067666665,0.004833333,0.012833334
411,0.4952778,0.4192778,0.067666665,0.0049444446,0.012833334
412,0.49494445,0.4195,0.067277774,0.0053333333,0.012944444
413,0.4945,0.41988888,0.06711111,0.0054444443,0.0130555555
414,0.494,0.42027777,0.06716666,0.0050555556,0.0135
415,0.49388888,0.42033333,0.06716666,0.0051111113,0.0135
416,0.49383333,0.42011112,0.06738889,0.0051111113,0.013555556
417,0.49366668,0.42022222,0.06738889,0.0051666666,0.013555556
418,0.4933889,0.42033333,0.067277774,0.0052777776,0.013722222
419,0.4931111,0.42044446,0.06744444,0.0051111113,0.013888889
420,0.49283335,0.42044446,0.06761111,0.0050555556,0.014055556
421,0.49244446,0.42072222,0.067666665,0.0050555556,0.014111111
422,0.49205557,0.42083332,0.06772222,0.0052777776,0.014111111
