frame,zone1_ratio,zone2_ratio,zone3_ratio,zone4_ratio,zone5_ratio
389,0.17344445,0.5512222,0.25466666,0.006666667,0.014
390,0.17344445,0.5511111,0.25466666,0.006722222,0.014055556
391,0.17316666,0.5513333,0.25466666,0.006777778,0.014055556
392,0.17311111,0.55127776,0.25466666,0.006777778,0.014166667
393,0.17305556,0.5513333,0.25455555,0.006777778,0.014277778
394,0.17283334,0.5515556,0.25444445,0.0068333335,0.014333333
395,0.17261112,0.5516111,0.25444445,0.0069444445,0.014388889
396,0.17261112,0.5516111,0.2543889,0.007,0.014388889
397,0.17244445,0.5516111,0.2545,0.007,0.014444444
398,0.17238888,0.5515556,0.25455555,0.0068333335,0.014666666
399,0.17227778,0.5516111,0.2545,0.006777778,0.014833333
400,0.17227778,0.5513333,0.2547778,0.006777778,0.014833333
401,0.17216666,0.55138886,0.25483334,0.006722222,0.014888889
402,0.17205556,0.55138886,0.2547778,0.0068333335,0.014944444
403,0.17183334,0.5513333,0.255,0.0068333335,0.015
404,0.17172222,0.5513333,0.2551111,0.0068333335,0.015
405,0.17161112,0.5513333,0.2548889,0.007111111,0.015055556
406,0.17161112,0.55127776,0.2548889,0.007,0.015222223
407,0.17155555,0.5512222,0.25494444,0.0069444445,0.015333333
408,0.17155555,0.5511111,0.25483334,0.006888889,0.015611111
409,0.17127778,0.5513333,0.25483334,0.0069444445,0.015611111
410,0.17094444,0.5515556,0.25494444,0.0069444445,0.015611111
411,0.17088889,0.5515556,0.25494444,0.0068333335,0.015777778
412,0.17077778,0.5515556,0.25505555,0.006777778,0.015833333
413,0.17066666,0.5516667,0.25494444,0.006888889,0.015833333
414,0.17066666,0.5516111,0.255,0.006888889,0.015833333
415,0.17055556,0.5516667,0.25494444,0.0068333335,0.016
416,0.17055556,0.5515,0.25505555,0.006888889,0.016
417,0.1705,0.5515,0.2551111,0.006777778,0.016111111
418,0.17033334,0.5516111,0.2551111,0.0068333335,0.016111111
419,0.17022222,0.5517222,0.25505555,0.006888889,0.016111111
420,0.17,0.55194443,0.25505555,0.006888889,0.016111111
421,0.16988888,0.55205554,0.255,0.0069444445,0.016111111
422,0.16977778,0.55216664,0.255,0.0069444445,0.016111111
423,0.16955556,0.5523889,0.25494444,0.007,0.016111111
424,0.16938889,0.55255556,0.25494444,0.007,0.016111111
425,0.16927777,0.5526111,0.2548889,0.007111111,0.016111111
426,0.16927777,0.5526111,0.25483334,0.007111111,0.016166667
427,0.16922222,0.55255556,0.25494444,0.007111111,0.016166667
428,0.16911112,0.5525,0.25505555,0.0071666664,0.016166667
429,0.16905555,0.5522778,0.2551111,0.007388889,0.016166667
430,0.169,0.5522778,0.25516668,0.007388889,0.016166667
431,0.16894445,0.5522778,0.2551111,0.0075,0.016166667
432,0.16861111,0.5523889,0.25527778,0.0075555556,0.016166667
433,0.16822222,0.5526111,0.2553889,0.0075,0.016277777
